,Opportunity_ID,Total_Taxable_Amount,antiguedad_cuenta,tiempo_entrega_max,Target,Month,Product_Family
2652,2761,552358.125,36.0,43,1,11,0.6953109774370951
2653,2762,873172.1874999999,36.0,43,1,11,0.7156820381200728
2654,2763,364420.0,39.13,71,1,11,0.7360530988030505
2655,2764,1874035.8,0.0,154,0,3,0.3313136674145384
2656,2766,50652.0,18.07,42,1,10,0.43848876981258106
2657,2767,801024.0,0.0,62,0,12,0.40890080192741773
2658,2768,106280.73749999999,10.07,35,1,11,0.598526978129451
2659,2769,26848.8,8.5,10,1,10,0.6326232535934246
2660,2770,470644.99999999994,16.17,62,1,12,0.7360530988030505
2661,2771,93203.81249999999,0.0,189,0,4,0.569935529749754
2662,2772,504262.49999999994,0.0,196,0,4,0.7150441920675155
2663,2773,464380.35,4.03,195,1,4,0.43848876981258106
2664,2774,3341.63,39.2,4,1,10,0.43848876981258106
2665,2775,412108.94339999993,7.77,58,0,11,0.30048219020958444
2666,2776,98394.74999999999,7.77,30,0,11,0.494119647362228
2667,2777,58392.33189999999,7.77,31,0,11,0.6469618734693727
2668,2778,107674.87499999999,33.7,32,0,11,0.6953109774370951
2669,2779,2600640.0,0.0,97,0,1,0.30048219020958444
2670,2780,459270.0,0.0,108,0,1,0.30048219020958444
2671,2781,21200.0,25.83,31,1,11,0.569935529749754
2672,2782,570000.0,35.83,39,1,11,0.7239882171889914
2673,2783,616740.0,35.83,60,1,12,0.7239882171889914
2674,2784,4843.6,18.2,2,1,10,0.7444229672669588
2675,2785,3580.0,18.2,4,1,10,0.6568180004406293
2676,2786,6514.0,18.2,7,1,10,0.6422670104808997
2677,2787,6280.0,18.2,21,1,11,0.6400387145238977
2678,2788,21600000.0,0.0,440,0,6,0.40890080192741773
2679,2789,3714.0,18.2,28,1,11,0.7133337040736684
2680,2790,11199930.0,0.0,379,0,8,0.6126492425105408
2681,2791,9497.6,39.23,8,1,10,0.7150441920675155
2682,2792,93195.2,39.23,11,1,10,0.7150441920675155
2683,2793,358458.24,1.77,90,1,1,0.40890080192741773
2684,2794,278460.0,0.0,165,0,3,0.44487169425917894
2685,2795,187466.99999999997,39.27,106,1,1,0.7150441920675155
2686,2796,82122.74999999999,37.93,52,1,11,0.6709306786551279
2687,2797,881675.4374999999,0.0,95,0,1,0.6953109774370951
2688,2798,219671.99999999997,7.83,23,0,11,0.6096902874560179
2689,2799,89729.06249999999,33.77,56,0,12,0.6953109774370951
2690,2800,51273.74999999999,39.3,139,0,3,0.6953109774370951
2691,2801,87360.0,0.67,13,1,10,0.48959230583554847
2692,2802,87360.0,0.67,13,1,10,0.48959230583554847
2693,2803,17523.6,8.77,74,1,10,0.7283045084529775
2694,2804,632168.8949999999,10.27,43,1,11,0.569935529749754
2695,2805,72800.0,0.0,255,0,6,0.48959230583554847
2696,2806,30240.0,22.6,43,1,11,0.7150441920675155
2697,2807,246960.0,0.0,105,0,12,0.7150441920675155
2698,2808,189000.0,0.0,133,0,12,0.7150441920675155
2699,2809,84834.74999999999,33.8,28,1,11,0.48959230583554847
2700,2810,611755.2,38.43,192,0,4,0.44487169425917894
2701,2811,207347.93749999997,39.33,36,0,11,0.6953109774370951
2702,2812,100259.24999999999,39.33,22,1,10,0.48959230583554847
2703,2813,11550231.0,36.0,124,0,1,0.30048219020958444
2704,2814,6860.0,39.33,9,1,10,0.7360530988030505
2705,2815,2470.0,1.63,2,1,10,0.48959230583554847
2706,2816,6600132.0,0.0,132,0,2,0.30048219020958444
2707,2817,40003.6,0.03,42,1,11,0.48959230583554847
2708,2818,572006.4,0.0,27,1,11,0.40890080192741773
2709,2819,427858.2,0.0,24,1,11,0.30048219020958444
2710,2820,85650.47439999999,33.83,42,0,11,0.6381118639608472
2711,2821,684364.8,0.0,28,1,11,0.40890080192741773
2712,2822,115327.79999999999,39.37,33,0,11,0.494119647362228
2713,2823,15288.0,18.27,41,1,11,0.7405260985280341
2714,2824,157172.4,25.73,72,0,12,0.30048219020958444
2715,2825,3747544.5,38.5,228,0,5,0.43848876981258106
2716,2826,2310708.75,39.37,315,0,7,0.41563877857321224
2717,2827,3306.45,39.4,3,1,10,0.43848876981258106
2718,2828,722568.0,4.63,161,0,1,0.44487169425917894
2719,2829,25116.0,0.8,14,1,10,0.7360530988030505
2720,2830,2704.0,18.33,161,0,3,0.48959230583554847
2721,2831,1000480.0,0.0,70,1,12,0.48959230583554847
2722,2832,87906.0,0.8,14,1,10,0.7360530988030505
2723,2833,3042.0,18.33,161,0,3,0.48959230583554847
2724,2834,8112.0,18.33,161,0,3,0.48959230583554847
2725,2835,48672.0,18.33,161,0,3,0.48959230583554847
2726,2836,393120.0,0.0,114,0,2,0.30048219020958444
2727,2837,1489.6,2.9,52,0,12,0.7150441920675155
2728,2838,221.48,39.4,10,1,10,0.7354989577070556
2729,2839,47724.84939999999,39.4,28,1,11,0.569935529749754
2730,2840,13852.800000000001,20.63,40,1,11,0.48959230583554847
2731,2841,45581.25,37.47,28,1,11,0.6953109774370951
2732,2842,97561.37499999999,39.4,28,1,11,0.6529943142764023
2733,2843,106784.99999999999,39.4,7,1,10,0.7360530988030505
2734,2844,92080.87499999999,0.0,20,0,11,0.5511334528271005
2735,2845,89069.42499999999,37.37,18,1,11,0.6402549716759312
2736,2847,153644.4,39.43,24,0,11,0.43848876981258106
2737,2848,3575.0,0.0,142,0,3,0.48959230583554847
2738,2849,5526.57,37.57,1,1,10,0.48959230583554847
2739,2850,1727989.2,0.0,48,0,11,0.30048219020958444
2740,2851,7737.6,10.27,23,1,11,0.48959230583554847
2741,2852,51584.0,10.27,99,1,1,0.48959230583554847
2742,2853,43560.0,10.27,35,1,11,0.6953109774370951
2743,2854,102988.2,39.5,53,0,12,0.7360530988030505
2744,2855,504304.87499999994,39.53,55,0,12,0.7300206579960209
2745,2856,219534.2982,8.1,31,0,11,0.569935529749754
2746,2857,136052.0,8.1,31,0,11,0.7360530988030505
2747,2858,2070432.0,38.67,48,1,12,0.820631702977821
2748,2859,1021437.8999999999,18.37,157,0,1,0.5664445095582046
2749,2860,1409633.4,18.37,279,0,4,0.5904623965311147
2750,2861,790675.2,39.53,279,0,4,0.40890080192741773
2751,2862,2089218.8624999998,4.57,524,0,4,0.6126492425105408
2752,2863,1248895.775,4.57,885,0,12,0.40318589989447806
2753,2864,871024.4868999999,4.57,524,0,4,0.6126492425105408
2754,2865,1174798.1494,4.57,524,0,4,0.41563877857321224
2755,2866,1248895.775,4.57,878,0,12,0.40318589989447806
2756,2867,1671750.2499999998,4.57,877,0,1,0.40318589989447806
2757,2868,1770088.4999999998,4.57,849,0,12,0.40318589989447806
2758,2869,862918.1493999999,4.57,913,0,1,0.40318589989447806
2759,2870,341711.99999999994,3.4,79,0,1,0.7360530988030505
2760,2871,250588.8,3.4,84,0,1,0.7360530988030505
2761,2872,79325.99999999999,39.53,157,1,3,0.48959230583554847
2762,2873,427436.62499999994,39.53,59,0,11,0.6953109774370951
2763,2874,90154.22499999999,38.2,20,0,11,0.5600190689573314
2764,2875,68880.0,2.93,31,0,11,0.7360530988030505
2765,2876,248640.0,2.97,100,0,1,0.7360530988030505
2766,2877,1001213.1993999999,31.53,453,0,1,0.6126492425105408
2767,2878,1449224.9999999998,31.53,397,0,11,0.6126492425105408
2768,2879,950441.1,0.0,240,0,6,0.44487169425917894
2769,2880,9497.25,39.57,13,1,11,0.43848876981258106
2770,2881,7200181.8,38.7,121,0,2,0.43848876981258106
2771,2882,1938768.0,0.0,50,1,11,0.48959230583554847
2772,2883,666187.5,36.13,65,1,12,0.7239882171889914
2773,2884,174375.94999999998,16.57,175,1,4,0.6150100454315899
2774,2885,948250.7999999999,5.2,159,1,3,0.5143212557038058
2775,2886,203146.65,7.73,96,1,11,0.30048219020958444
2776,2887,630768.6,7.73,34,1,11,0.30048219020958444
2777,2888,888101.75,0.0,85,0,1,0.43848876981258106
2778,2889,32744.25,18.5,8,1,11,0.30048219020958444
2779,2890,77395.5,39.6,4,0,10,0.30048219020958444
2780,2891,4832.0,18.53,4,1,10,0.7133337040736684
2781,2892,18618.0,18.53,4,1,10,0.6237544154073547
2782,2893,56179.2,6.4,19,1,11,0.40890080192741773
2783,2894,56179.2,6.4,19,1,11,0.40890080192741773
2784,2895,87009.99999999999,32.77,34,1,11,0.7043419384931635
2785,2896,92546.99999999999,39.6,36,1,11,0.48959230583554847
2786,2897,354848.24999999994,0.0,242,0,6,0.569935529749754
2787,2898,4682427.75,0.0,96,0,1,0.30048219020958444
2788,2899,3900733.2,0.0,124,0,2,0.30048219020958444
2789,2900,115542.0,5.8,90,1,1,0.7150441920675155
2790,2901,97403.17499999999,39.6,8,1,10,0.5924516416363218
2791,2902,127610.9,39.6,15,1,11,0.6128227023192995
2792,2903,112886.99999999999,34.1,56,0,12,0.6096902874560179
2793,2904,6300.0,1.27,5,1,11,0.7360530988030505
2794,2905,32096.25,39.6,14,1,10,0.524919886150834
2795,2906,4766.0,18.57,11,1,11,0.7626258626671687
2796,2907,68250.0,37.93,17,1,11,0.7043419384931635
2797,2909,421375.5,0.0,82,1,1,0.30048219020958444
2798,2910,807701.3999999999,5.27,300,1,7,0.6976494006805672
2799,2911,113840487.7,16.67,640,0,12,0.24452213461608752
2800,2912,549503.85,25.23,160,0,4,0.43848876981258106
2801,2913,597202.2,7.8,94,1,1,0.30048219020958444
2802,2914,2293200.0,38.8,51,1,12,0.820631702977821
2803,2915,10052.0,18.67,4,1,11,0.7011292397412001
2804,2916,174720.0,37.8,28,1,11,0.48959230583554847
2805,2917,112710.0,37.8,35,1,12,0.48959230583554847
2806,2918,105840.0,37.8,28,1,11,0.7360530988030505
2807,2919,342540.77,2.9,73,1,1,0.30048219020958444
2808,2920,152329.65,15.63,25,1,11,0.7239882171889914
2809,2921,406669.82399999996,38.43,149,0,3,0.40890080192741773
2810,2922,7700.0,39.77,29,0,11,0.7360530988030505
2811,2923,9072.0,39.77,3,1,11,0.40890080192741773
2812,2924,774060.0,0.0,606,0,6,0.4312869352244135
2813,2925,218284.0,0.0,119,0,1,0.6953109774370951
2814,2926,43352.7,0.0,29,1,11,0.6908652268589054
2815,2927,325090.0,12.73,575,0,4,0.6787704914323842
2816,2928,8112.0,37.83,3,1,11,0.48959230583554847
2817,2929,109824.0,10.53,38,1,12,0.6953109774370951
2818,2930,16896.0,10.53,92,1,2,0.6953109774370951
2819,2931,11301576.0,0.43,180,0,2,0.40890080192741773
2820,2932,13260.0,9.23,29,1,11,0.6849705429724785
2821,2934,7220583.3,25.63,241,0,6,0.43848876981258106
2822,2935,3150.0,39.8,2,1,11,0.7360530988030505
2823,2936,7000.0,39.8,9,1,11,0.7360530988030505
2824,2937,2769.0,37.87,9,1,11,0.7800038327795766
2825,2938,7128.25,37.87,16,1,11,0.8348840716706537
2826,2939,299390.0,39.3,28,1,11,0.48959230583554847
2827,2940,19110.0,39.3,28,1,11,0.48959230583554847
2828,2941,364854.0,0.0,90,1,1,0.44487169425917894
2829,2942,210179.99999999997,13.7,23,1,11,0.6849705429724785
2830,2943,7524545.699999999,17.73,85,0,1,0.7150441920675155
2831,2944,358441.64999999997,0.0,35,0,12,0.569935529749754
2832,2945,68140.8,39.87,88,0,1,0.40890080192741773
2833,2946,372027.6,39.87,42,0,12,0.30048219020958444
2834,2947,9919.35,39.87,5,1,11,0.43848876981258106
2835,2948,994015.0,22.87,69,1,1,0.569935529749754
2836,2949,709632.0,22.87,119,1,3,0.30048219020958444
2837,2950,16940.0,18.8,147,0,3,0.7360530988030505
2838,2951,3388.0,18.8,147,0,3,0.7360530988030505
2839,2953,2772.0,18.8,147,0,3,0.7360530988030505
2840,2954,49896.0,18.8,147,0,3,0.7150441920675155
2841,2955,37396.8,18.8,238,0,6,0.7150441920675155
2842,2956,95480.0,18.8,147,0,3,0.7150441920675155
2843,2958,7802121.6,0.0,147,0,3,0.40890080192741773
2844,2959,9437760.0,0.0,777,0,2,0.6381948031432274
2845,2960,3909998.4,6.07,223,0,5,0.40890080192741773
2846,2961,137362.8,0.0,31,0,12,0.6992991722352739
2847,2962,349907.32499999995,5.13,73,0,1,0.569935529749754
2848,2963,359707.24999999994,39.87,56,0,12,0.7360530988030505
2849,2964,74039.0125,5.13,94,0,2,0.569935529749754
2850,2965,174258.7125,0.0,146,0,3,0.6665334404656763
2851,2966,3306.45,39.9,11,1,11,0.43848876981258106
2852,2967,1852368.0,8.03,188,0,2,0.40890080192741773
2853,2968,164245.49999999997,38.6,46,1,12,0.6709306786551279
2854,2969,102025.0,16.43,32,1,12,0.569935529749754
2855,2970,102025.0,16.43,67,1,1,0.569935529749754
2856,2971,115710.0,16.43,67,1,1,0.6126492425105408
2857,2972,88712.5,38.03,28,1,12,0.5924516416363218
2858,2973,184240.0,38.03,30,1,12,0.7360530988030505
2859,2974,85540.0,38.03,30,1,12,0.48959230583554847
2860,2975,781694.55,1.8,59,0,11,0.30048219020958444
2861,2976,175341.59999999998,37.7,74,1,1,0.7150441920675155
2862,2977,87670.79999999999,37.7,81,1,1,0.7150441920675155
2863,2978,350683.19999999995,37.7,88,1,1,0.7150441920675155
2864,2979,333643.8,39.97,123,1,2,0.7150441920675155
2865,2980,47397630.0,0.0,418,0,10,0.7150441920675155
2866,2981,81900.0,0.0,53,1,12,0.48959230583554847
2867,2982,91360.49999999999,0.0,34,0,12,0.359615231931327
2868,2983,6727.454999999999,40.0,20,0,11,0.30048219020958444
2869,2984,258724.8,40.0,181,0,5,0.569935529749754
2870,2985,8260.0,1.77,10,1,11,0.7360530988030505
2871,2986,1749888.0,1.37,143,0,3,0.40890080192741773
2872,2987,186480.0,4.87,171,0,3,0.40890080192741773
2873,2988,11227.86,4.83,10,1,11,0.43848876981258106
2874,2990,77001.05,9.27,10,1,11,0.569935529749754
2875,2992,153076.0,26.03,10,1,11,0.7150441920675155
2876,2993,76538.0,26.03,10,1,11,0.7150441920675155
2877,2994,1254467.24,36.87,45,0,12,0.48959230583554847
2878,2995,388284.0,16.37,103,1,12,0.48959230583554847
2879,2996,3005799.9999999995,36.87,42,0,12,0.7360530988030505
2880,2997,892978.9744,40.0,38,0,11,0.6953109774370951
2881,2998,152756.9369,40.0,199,0,5,0.569935529749754
2882,2999,88004.4,38.67,10,1,11,0.7034918887290892
2883,3000,2262260.0,0.0,107,0,1,0.7360530988030505
2884,3001,1221938.2125,0.0,234,0,6,0.5421283927267799
2885,3002,44375.1,8.57,22,0,11,0.6709306786551279
2886,3003,174031.83,4.87,9,1,11,0.43848876981258106
2887,3004,37989.0,40.03,5,1,11,0.43848876981258106
2888,3006,5909.4,40.03,2,1,11,0.43848876981258106
2889,3007,2378.5,38.1,9,1,11,0.8419733806468714
2890,3008,734273.9999999999,0.17,300,0,9,0.41563877857321224
2891,3009,74002.00499999999,0.0,68,0,1,0.30048219020958444
2892,3010,295438.5,40.03,23,1,11,0.7360530988030505
2893,3011,107971.49999999999,10.93,23,0,11,0.7360530988030505
2894,3012,92546.99999999999,40.03,37,1,12,0.48959230583554847
2895,3013,5909.4,40.07,4,1,11,0.43848876981258106
2896,3014,12432.0,10.8,217,0,6,0.40890080192741773
2897,3015,156520.0,40.07,9,1,11,0.7360530988030505
2898,3016,3741502.8,40.07,294,1,8,0.3313136674145384
2899,3017,27360.0,37.8,20,1,11,0.7239882171889914
2900,3018,83947.5,4.53,9,1,11,0.30048219020958444
2901,3019,1230153.75,40.07,76,0,12,0.30048219020958444
2902,3020,113513.4,38.37,40,1,12,0.30048219020958444
2903,3021,183808.62499999997,5.27,122,0,3,0.48959230583554847
2904,3022,21047556.562499996,0.0,229,0,5,0.3546914960685011
2905,3023,19891.2,10.83,216,0,6,0.40890080192741773
2906,3024,17404.8,10.83,216,0,6,0.40890080192741773
2907,3025,44755.2,10.83,216,0,6,0.40890080192741773
2908,3026,125694.13749999998,0.07,325,0,10,0.569935529749754
2909,3027,12600.0,1.73,6,1,11,0.7360530988030505
2910,3028,68275.2,5.2,35,1,12,0.40890080192741773
2911,3029,458107.64999999997,0.0,293,0,8,0.5143212557038058
2912,3030,32035.499999999996,3.07,7,1,11,0.7360530988030505
2913,3032,89686.68749999999,33.53,17,0,11,0.6709306786551279
2914,3033,161024.99999999997,33.53,46,0,12,0.682080692407084
2915,3034,65301.6,1.6,16,1,11,0.7360530988030505
2916,3035,252033.6,40.17,46,1,12,0.48959230583554847
2917,3036,251160.0,40.17,102,1,2,0.48959230583554847
2918,3037,288120.0,40.17,32,1,12,0.7360530988030505
2919,3038,176400.0,40.17,39,1,12,0.7360530988030505
2920,3039,88200.0,40.17,39,1,12,0.7360530988030505
2921,3040,174720.0,1.57,11,1,11,0.48959230583554847
2922,3041,295352.5,20.5,77,1,12,0.32199988778805594
2923,3043,12216.203999999998,34.23,8,1,11,0.5665893954700922
2924,3044,196738.65,40.2,198,0,5,0.569935529749754
2925,3045,345876.3,3.9,59,0,1,0.32199988778805594
2926,3046,143740.8,3.9,66,0,1,0.32199988778805594
2927,3047,876363.6,25.8,241,0,7,0.44487169425917894
2928,3048,48860.0,0.0,105,1,2,0.7360530988030505
2929,3049,8437.5,40.2,3,1,11,0.7043419384931635
2930,3050,188160.0,1.6,38,1,12,0.7150441920675155
2931,3051,279300.0,1.6,52,1,12,0.7150441920675155
2932,3052,188160.0,1.6,48,1,12,0.7150441920675155
2933,3053,308000.0,0.0,46,0,12,0.7150441920675155
2934,3054,8762895.23,0.0,227,0,4,0.30048219020958444
2935,3055,3150.0,0.0,83,0,2,0.7150441920675155
2936,3056,120016.0,0.0,120,0,11,0.48959230583554847
2937,3057,1085852.25,39.37,136,0,2,0.43848876981258106
2938,3058,3389468.9,0.0,26,1,11,0.7156820381200728
2939,3059,787835.9999999999,0.0,208,0,4,0.7150441920675155
2940,3060,636048.7499999999,0.0,397,0,7,0.6126492425105408
2941,3061,30561.3,40.27,6,1,11,0.30048219020958444
2942,3062,7280.0,17.33,0,1,11,0.48959230583554847
2943,3063,9149.4,38.33,16,1,12,0.48959230583554847
2944,3064,29736.0,0.0,29,1,11,0.7150441920675155
2945,3065,485414.1,34.3,170,1,5,0.6096902874560179
2946,3066,45696.0,5.2,29,1,12,0.44487169425917894
2947,3067,609614.2079999999,40.27,79,0,1,0.40890080192741773
2948,3068,15479.1,0.7,72,0,1,0.30048219020958444
2949,3069,3604150.0,39.4,226,0,4,0.7156820381200728
2950,3070,13541919.999999998,0.03,406,0,5,0.7360530988030505
2951,3071,5556.6,40.3,0,1,11,0.30048219020958444
2952,3072,23780.0,4.97,134,0,3,0.5149758987956642
2953,3073,98378162.75,39.43,468,0,8,0.46684898799350416
2954,3074,2688.0,40.3,1,1,11,0.40890080192741773
2955,3075,71071.0,26.33,6,1,11,0.48959230583554847
2956,3076,71071.0,26.33,6,1,11,0.48959230583554847
2957,3077,3806.5,38.37,5,1,11,0.8065268357657827
2958,3078,9052.800000000001,38.37,12,1,11,0.8160720001368637
2959,3079,2592.0,38.37,19,1,12,0.7036674999650093
2960,3080,6365.75,38.37,28,1,12,0.7982365768957684
2961,3081,15751417.5,39.43,680,0,1,0.45210498382175807
2962,3082,96905.97499999999,40.33,14,1,11,0.6912606452212886
2963,3083,5909.4,40.33,0,1,11,0.43848876981258106
2964,3084,1801850.4,20.3,133,0,3,0.44487169425917894
2965,3085,2364525.0,12.47,129,0,3,0.32199988778805594
2966,3086,36274.0,0.0,108,0,2,0.7150441920675155
2967,3087,4260.0,19.27,7,1,11,0.7133337040736684
2968,3088,16026.0,19.27,6,1,11,0.6477624664764405
2969,3089,4766.0,19.27,10,1,11,0.7626258626671687
2970,3090,15764.0,19.27,11,1,11,0.7210574560262112
2971,3091,32550.4,11.1,11,1,11,0.7036674999650093
2972,3092,4634389.899999999,34.37,377,0,4,0.7360530988030505
2973,3093,22512.0,0.03,34,1,12,0.43848876981258106
2974,3094,22400.0,0.0,16,1,12,0.7360530988030505
2975,3095,286003.2,1.27,132,0,3,0.40890080192741773
2976,3096,5510.4,11.1,6,1,11,0.40890080192741773
2977,3097,1000480.0,0.0,185,0,4,0.48959230583554847
2978,3098,74812.5,0.0,191,0,5,0.6126492425105408
2979,3099,105598.49999999999,8.77,4,1,11,0.7360530988030505
2980,3100,300310.92439999996,40.43,283,0,8,0.569935529749754
2981,3101,1899906.9,0.0,404,0,9,0.6126492425105408
2982,3102,22196.4,11.23,71,1,2,0.8268978964487603
2983,3103,22302.0,9.93,39,1,12,0.8331577169774824
2984,3104,30665.25,11.23,219,1,6,0.6953109774370951
2985,3105,380612.4,26.83,39,1,12,0.50776319113855
2986,3106,130299.85,7.27,23,1,12,0.5042121497811676
2987,3107,218598.49999999997,40.47,190,0,5,0.569935529749754
2988,3108,4124365.9593999996,38.3,66,0,1,0.30048219020958444
2989,3109,103344.15,20.1,3,1,11,0.6128227023192995
2990,3110,6300.0,2.13,7,1,11,0.7360530988030505
2991,3111,77904.75,26.53,37,1,12,0.7239882171889914
2992,3112,77904.75,26.53,30,1,12,0.6126492425105408
2993,3113,77904.75,26.53,30,1,12,0.6126492425105408
2994,3114,77904.75,26.53,30,1,12,0.6126492425105408
2995,3115,445104.45,0.0,62,1,1,0.43848876981258106
2996,3116,45607600.0,0.0,584,0,7,0.44487169425917894
2997,3117,95233.575,40.5,9,1,11,0.6830085919166717
2998,3118,195550.03689999998,40.5,16,1,12,0.598526978129451
2999,3119,294726.6,40.5,177,0,5,0.7360530988030505
3000,3120,955206.0,0.0,173,0,12,0.30048219020958444
3001,3121,174669.74999999997,40.53,12,1,11,0.5780628731506123
3002,3122,3898256.3493999997,29.47,84,0,2,0.31124103899882016
3003,3123,74932.2,40.53,6,1,11,0.30048219020958444
3004,3124,755250.0,37.1,92,1,2,0.6126492425105408
3005,3125,4684.0,38.6,2,1,11,0.8268978964487603
3006,3126,468524.0,17.73,64,1,1,0.7150441920675155
3007,3127,2329.6,38.6,4,1,11,0.48959230583554847
3008,3128,3434141.5289999996,37.67,111,0,2,0.30048219020958444
3009,3129,3420.0,0.0,6,1,11,0.6126492425105408
3010,3130,649477.105,0.0,82,0,2,0.569935529749754
3011,3131,321620.6,37.7,77,0,2,0.7150441920675155
3012,3132,397265.62499999994,40.57,34,0,12,0.6876363085741457
3013,3133,100318.575,0.0,45,0,1,0.6126492425105408
3014,3134,1473.0,13.07,18,1,12,0.8065268357657827
3015,3135,90173.99999999999,9.0,228,1,7,0.6976494006805672
3016,3136,27985.2,38.73,7,1,12,0.7036674999650093
3017,3137,6630.0,38.73,1,1,11,0.48959230583554847
3018,3138,91000.0,38.73,30,1,12,0.48959230583554847
3019,3139,6400.0,19.6,2,1,11,0.601488158316145
3020,3140,17523.0,11.43,59,1,1,0.359615231931327
3021,3141,17523.0,11.43,49,1,1,0.359615231931327
3022,3142,89241.74999999999,40.67,14,1,12,0.48959230583554847
3023,3143,822039.75,0.0,123,0,3,0.43848876981258106
3024,3144,1090944.0359999998,2.2,80,0,1,0.40890080192741773
3025,3145,162046.5,7.47,33,1,12,0.3694854800110827
3026,3146,104781.6,7.47,33,1,12,0.30048219020958444
3027,3147,114529.8,7.47,33,1,12,0.43848876981258106
3028,3148,57264.9,7.47,33,0,12,0.43848876981258106
3029,3149,390048.75,40.67,100,0,2,0.30048219020958444
3030,3150,159667.2,7.47,3,1,12,0.40890080192741773
3031,3151,85349.25,40.7,0,1,11,0.5872709343078157
3032,3152,2646.0,40.7,2,1,12,0.30048219020958444
3033,3153,15214.5,5.5,3,1,11,0.30048219020958444
3034,3154,40248.0,40.67,21,1,12,0.48959230583554847
3035,3155,42110.16189999999,9.27,31,0,12,0.5511334528271005
3036,3156,92492.6244,40.7,80,1,1,0.6393250939379511
3037,3157,927526.5999999999,20.8,314,0,7,0.7150441920675155
3038,3158,2575495.9999999995,10.07,106,0,2,0.7150441920675155
3039,3159,22960.0,19.63,30,1,12,0.7360530988030505
3040,3160,9134.25,11.5,26,1,12,0.7870478593395718
3041,3161,4745.0,11.5,43,1,1,0.786668899390778
3042,3162,9484.800000000001,11.5,20,1,12,0.48959230583554847
3043,3164,94080.0,2.13,92,1,2,0.7150441920675155
3044,3165,94080.0,2.13,50,1,1,0.7150441920675155
3045,3166,94080.0,2.13,64,1,1,0.7150441920675155
3046,3167,94080.0,2.13,64,1,1,0.7150441920675155
3047,3168,10849573.8,0.0,694,0,4,0.388900921675946
3048,3169,5231386.8,40.73,484,0,10,0.43848876981258106
3049,3171,6014927.85,40.73,546,0,12,0.41563877857321224
3050,3172,429828.0,0.0,246,0,8,0.7150441920675155
3051,3173,214914.0,0.0,267,0,8,0.7150441920675155
3052,3174,2024059.8,0.8,484,0,1,0.2580788017886773
3053,3175,6600052.8,23.77,546,0,3,0.41563877857321224
3054,3176,9199924.1,17.23,393,0,7,0.43848876981258106
3055,3177,2015832.0,40.27,120,0,3,0.48959230583554847
3056,3178,10078.32,40.27,242,0,7,0.7150441920675155
3057,3179,363740.4,0.8,575,0,6,0.2580788017886773
3058,3180,5727.98,6.77,43,1,1,0.6173405143949795
3059,3181,94080.0,2.13,443,1,1,0.7150441920675155
3060,3182,94080.0,2.13,78,1,1,0.7150441920675155
3061,3183,94080.0,2.13,85,1,2,0.7150441920675155
3062,3184,94080.0,2.13,92,1,2,0.7150441920675155
3063,3185,94080.0,2.13,106,1,2,0.7150441920675155
3064,3186,94080.0,2.13,106,1,2,0.7150441920675155
3065,3187,2036033.9999999998,40.77,64,0,1,0.48959230583554847
3066,3189,98558.59999999999,34.83,38,1,1,0.7150441920675155
3067,3190,11349800.0,0.0,392,0,4,0.43848876981258106
3068,3191,12600.0,2.43,5,1,12,0.7360530988030505
3069,3192,3025.05,40.8,4,1,12,0.43848876981258106
3070,3193,10092826.8,4.3,304,0,10,0.46000794025063163
3071,3194,379735.9,2.17,186,0,5,0.40062221330892306
3072,3195,1139971.5,2.17,194,0,5,0.40062221330892306
3073,3196,9878480.0,2.17,333,0,9,0.40062221330892306
3074,3197,1776463.875,27.77,637,0,6,0.6381948031432274
3075,3198,8399930.7,0.0,511,0,12,0.43848876981258106
3076,3199,9008473.0,0.0,539,0,12,0.6381948031432274
3077,3200,117810.0,7.6,29,1,12,0.44487169425917894
3078,3201,679310.7999999999,0.93,108,0,3,0.7150441920675155
3079,3202,233210.25,40.83,62,0,1,0.43848876981258106
3080,3203,1521107.7,7.53,59,0,12,0.43848876981258106
3081,3204,69720.0,40.83,13,1,12,0.40890080192741773
3082,3205,59690.4,10.2,26,1,12,0.44487169425917894
3083,3206,74620.0,0.0,26,1,12,0.48959230583554847
3084,3207,2391984.0,34.93,389,0,1,0.7150441920675155
3085,3208,837036.2,10.23,79,1,1,0.7360530988030505
3086,3209,554778.0,11.63,172,0,5,0.44487169425917894
3087,3210,8137525.499999999,38.73,389,0,6,0.5949621266789009
3088,3211,12119249.999999998,38.73,389,0,5,0.5949621266789009
3089,3213,8746500.0,16.8,390,0,1,0.44487169425917894
3090,3214,12944820.0,2.7,390,0,1,0.44487169425917894
3091,3215,783900.0,20.9,390,0,1,0.43848876981258106
3092,3216,783900.0,11.8,390,0,1,0.43848876981258106
3093,3217,6838020.0,7.63,390,0,1,0.43848876981258106
3094,3218,11317305.0,8.97,390,0,1,0.41955549156075206
3095,3220,8955900.0,5.13,390,0,1,0.5193562826152035
3096,3222,6472.2,40.93,2,1,12,0.43848876981258106
3097,3223,400140.0,0.57,390,0,1,0.6976494006805672
3098,3224,452250.0,15.43,390,0,1,0.43848876981258106
3099,3225,195975.0,11.63,390,0,1,0.43848876981258106
3100,3226,7221600.0,37.23,390,0,1,0.44487169425917894
3101,3227,7221600.0,16.57,390,0,1,0.44487169425917894
3102,3228,2912825.0,1.33,390,0,1,0.43848876981258106
3103,3229,1516200.0,19.1,390,0,1,0.6976494006805672
